,A,I,P,T,U,dates,Total,E
130,0.08387563268257411,0.16341287057122197,0.47288503253796094,0.19378163412870572,0.08604483007953723,2005Q1,13.83,0.6666666666666667
131,0.08389012620638456,0.15441722345953973,0.48997772828507796,0.2019302152932443,0.06978470675575353,2005Q2,13.469999999999999,0.6919079435783223
132,0.07591014717273431,0.17738187451587917,0.48644461657629745,0.19752130131680867,0.06274206041828041,2005Q3,12.91,0.6839659178931061
133,0.08672294704528011,0.15502686108979277,0.47582501918649267,0.21181887950882575,0.07060629316960859,2005Q4,13.030000000000001,0.6876438986953185
134,0.09661139149242971,0.1362653208363374,0.48810382119682766,0.20115356885364097,0.07786589762076425,2006Q1,13.87,0.6892573900504686
135,0.08869329722410291,0.13405551794177387,0.4827352742044685,0.23290453622207175,0.061611374407582936,2006Q2,14.770000000000001,0.7156398104265402
136,0.08532423208191127,0.14334470989761094,0.4812286689419796,0.23686006825938571,0.053242320819112635,2006Q3,14.649999999999999,0.7180887372013652
137,0.08761528326745718,0.11594202898550725,0.5085638998682477,0.22661396574440051,0.06126482213438736,2006Q4,15.18,0.7351778656126482
138,0.09179056237879767,0.12152553329023916,0.517776341305753,0.19392372333548805,0.07498383968972204,2007Q1,15.47,0.711700064641241
139,0.08555486670799752,0.12895226286422815,0.5226286422814631,0.19714817110973343,0.06571605703657782,2007Q2,16.13,0.7197768133911966
140,0.08638083228247163,0.12988650693568726,0.5220680958385876,0.18915510718789408,0.07250945775535939,2007Q3,15.86,0.7112232030264817
141,0.09508615188257817,0.1001914486279515,0.5462667517549458,0.19336311423101465,0.0650925335035099,2007Q4,15.67,0.7396298659859605
142,0.08010012515644556,0.11389236545682103,0.5425531914893618,0.188360450563204,0.07509386733416772,2008Q1,15.979999999999999,0.7309136420525657
143,0.08895705521472393,0.09754601226993866,0.5355828220858896,0.19447852760736195,0.0834355828220859,2008Q2,16.3,0.7300613496932515
144,0.08876811594202899,0.0960144927536232,0.5368357487922706,0.1920289855072464,0.08635265700483093,2008Q3,16.56,0.728864734299517
145,0.07765263781861292,0.1025489033787789,0.5323058684054535,0.1991701244813278,0.0883224659158269,2008Q4,16.87,0.7314759928867812
146,0.0750733137829912,0.09618768328445747,0.5390029325513196,0.18240469208211144,0.10733137829912023,2009Q1,17.05,0.721407624633431
147,0.0688235294117647,0.09705882352941175,0.5441176470588235,0.18411764705882352,0.10588235294117647,2009Q2,17.0,0.728235294117647
148,0.07548209366391184,0.0931129476584022,0.5421487603305785,0.19118457300275482,0.09807162534435261,2009Q3,18.150000000000002,0.7333333333333333
149,0.06775067750677508,0.0964769647696477,0.54579945799458,0.1772357723577236,0.11273712737127373,2009Q4,18.45,0.7230352303523035
150,0.058577405857740586,0.08682008368200836,0.5345188284518828,0.18619246861924685,0.13389121338912133,2010Q1,19.12,0.7207112970711297
151,0.06193272824345968,0.08702616123865456,0.5355045381740523,0.19060331019754403,0.12493326214628936,2010Q2,18.73,0.7261078483715964
152,0.057640021750951606,0.08754758020663404,0.533442088091354,0.19575856443719414,0.12561174551386622,2010Q3,18.39,0.7292006525285482
